t,a,H,psi0,psi1,psi2,psi3,psi4,psi5,psi6,psi7,psi8,psi9,psi10,psi11,psi12,psi13,psi14,psi15,S,rho,pressure,w,dust_like_fraction,negative_pressure_fraction,acceleration,Hdot,torsion_trace_time,torsion_scalar,levi_civita_ricci_scalar,boundary_term,boundary_identity_residual,dirac_equivalence_residual,S_relative_error,density_relative_error,friedmann_relative_error
1.34000000000000008e+00,2.53534887363885364e+00,5.08273904752318373e-01,-3.93244740346404900e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.91674735282172798e-02,-3.83349470564345388e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.96622370173200672e-03,1.48503230840065100e-03,2.58342362419515970e-01,-2.06614488643276778e-01,-7.99770067549976371e-01,2.87415562529606079e-04,9.99712584437470464e-01,7.72948040353316768e-02,-1.81047558216837157e-01,3.55791733326622861e+00,1.08503792145910900e+01,1.19325064710857340e+01,2.27828856856768240e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.71319899787708286e-09,3.43033387705370642e-10,6.47772725236483873e-10
1.35000000000000009e+00,2.54824518241284093e+00,5.06469884268220261e-01,9.40637661641845375e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.83353187166173902e-02,-3.66706374332347734e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.70318830820924683e-03,1.43321557080966391e-03,2.56511743821589644e-01,-2.05152066434439340e-01,-7.99776506829752654e-01,2.79366462809301484e-04,9.99720633537190650e-01,7.67528728156383622e-02,-1.79758870855026065e-01,3.54528918987754160e+00,1.07734932341679048e+01,1.18480334535868419e+01,2.26215266877547485e+01,-3.55271367880050093e-15,0.00000000000000000e+00,1.39480700940339927e-09,2.79273013195303297e-10,5.88375465856250584e-10
1.36000000000000010e+00,2.56116104971519620e+00,5.04678681036727195e-01,2.14461038482239331e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.51941234507243159e-02,-3.03882469014486456e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.07230519241119874e-02,1.38338092001220902e-03,2.54700571226395223e-01,-2.03705121744315681e-01,-7.99782743962708653e-01,2.71570046614180130e-04,9.99728429953385733e-01,7.62164979056922376e-02,-1.78484073187278380e-01,3.53275076725709036e+00,1.06974239859047664e+01,1.17644549565844567e+01,2.24618789424892213e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.05327908479394524e-09,2.10885017543983640e-10,5.23848863218332179e-10
1.37000000000000011e+00,2.57409643730463422e+00,5.02900157189432373e-01,3.05202112915611522e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00494107178635099e-02,-2.00988214357270441e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52601056457805934e-02,1.33544592038677828e-03,2.52908568215358398e-01,-2.02273436735471268e-01,-7.99788785974344885e-01,2.64017532069061895e-04,9.99735982467931050e-01,7.56856079215508515e-02,-1.77222960179604955e-01,3.52030110032602650e+00,1.06221598602485425e+01,1.16817583711502540e+01,2.23039182313987965e+01,0.00000000000000000e+00,0.00000000000000000e+00,6.75470125073438732e-10,1.35236298718529003e-10,4.51556831915868878e-10
1.37999999999999989e+00,2.58705130711392028e+00,5.01134176888220373e-01,3.52069979041497103e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.52842517458400954e-03,-7.05685034916805204e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.76034989520748621e-02,1.28933183827335558e-03,2.51135463331152775e-01,-2.00856797391391284e-01,-7.99794639622589121e-01,2.56700471763562574e-04,9.99743299528236373e-01,7.51601324562689022e-02,-1.75975330789165219e-01,3.50793923821754250e+00,1.05476894563082340e+01,1.15999313106960003e+01,2.21476207670042307e+01,3.55271367880050093e-15,0.00000000000000000e+00,1.11123059193281117e-10,2.22470803764162911e-11,3.41324372351749024e-10
1.38999999999999990e+00,2.60002562124954562e+00,4.99380606285849904e-01,3.45970765303882100e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.46430944044143208e-03,6.92861888088282946e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.72985382651941119e-02,1.24496346404606544e-03,2.49380989989273466e-01,-1.99454993452856943e-01,-7.99800311408804809e-01,2.49610738994101905e-04,9.99750389261005901e-01,7.46400020569651934e-02,-1.74740987877457843e-01,3.49566424400094933e+00,1.04740015772457671e+01,1.15189616060432805e+01,2.19929631832890493e+01,0.00000000000000000e+00,0.00000000000000000e+00,5.04393315823658513e-10,1.00979231366805435e-10,2.19946314897887939e-10
1.39999999999999991e+00,2.61301934199135699e+00,4.97639313487378054e-01,2.85326078007104890e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85087856915604909e-03,1.97017571383120565e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.42663039003552410e-02,1.20226894224619582e-03,2.47644886349631832e-01,-1.98067818322015615e-01,-7.99805807588443551e-01,2.42740514445511225e-04,9.99757259485554495e-01,7.41251482315321564e-02,-1.73519738096656773e-01,3.48347519441164621e+00,1.04010852257839339e+01,1.14388373010253837e+01,2.18399225268093211e+01,-3.55271367880050093e-15,0.00000000000000000e+00,1.17523012382207550e-09,2.35274072930518558e-10,8.65873037995536417e-11
1.40999999999999992e+00,2.62603243179215129e+00,4.95910168512768201e-01,1.77624969651734126e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.45402313649235296e-02,2.90804627298470279e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.88124848258668893e-03,1.16117961101981702e-03,2.45926895213296498e-01,-1.96695068986196403e-01,-7.99811134181153682e-01,2.36082273557901545e-04,9.99763917726442020e-01,7.36155034395118146e-02,-1.72311391794850333e-01,3.47137117958937758e+00,1.03289295998432102e+01,1.13595466479963765e+01,2.16884762478395849e+01,3.55271367880050093e-15,0.00000000000000000e+00,2.03557844519365385e-09,4.07500400256471911e-10,8.56581758035179006e-11
1.41999999999999993e+00,2.63906485327723228e+00,4.94193043260440334e-01,3.95662311597455227e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.66281010926790790e-02,3.32562021853581441e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.97831155798725402e-03,1.12162985027528428e-03,2.44226763944272507e-01,-1.95336545961407010e-01,-7.99816296980370156e-01,2.29628774537424788e-04,9.99770371225462529e-01,7.31110010669862309e-02,-1.71115762940029226e-01,3.45935130282308245e+00,1.02575240882946499e+01,1.12810781032324563e+01,2.15386021915271044e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.88396848916221205e-09,5.77323622029223684e-10,2.56904479719321140e-10
1.42999999999999994e+00,2.65211656924393546e+00,4.92487811471225334e-01,-1.04653189852820429e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.56047591743161441e-02,3.12095183486323161e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.23265949264104229e-03,1.08355693701732143e-03,2.42544244371439066e-01,-1.93992053219670585e-01,-7.99821301562554154e-01,2.23373046807478972e-04,9.99776626953192582e-01,7.26115754165274907e-02,-1.69932669031189698e-01,3.44741468029857723e+00,1.01868582668041228e+01,1.12034203226355054e+01,2.13902785894396317e+01,-3.55271367880050093e-15,0.00000000000000000e+00,3.16164416247233467e-09,6.32893750994903299e-10,3.14491580308281657e-10
1.43999999999999995e+00,2.66518754266111779e+00,4.90794348694078730e-01,-2.27055817436777850e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.15255961239839732e-02,2.30511922479679845e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.13527908718388994e-02,1.04690090637161266e-03,2.40879092616684748e-01,-1.92661398057092925e-01,-7.99826153296245179e-01,2.17308379693534684e-04,9.99782691620306418e-01,7.21171617514735352e-02,-1.68761930958571393e-01,3.43556044085855117e+00,1.01169218938218872e+01,1.11265621583425176e+01,2.12434840521644048e+01,0.00000000000000000e+00,0.00000000000000000e+00,3.51470118179426327e-09,7.03551413702915464e-10,3.87581087603788063e-10
1.44999999999999996e+00,2.67827773666861058e+00,4.89112532252101662e-01,-3.01305283803367484e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.09302667577845713e-03,1.01860533515569576e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.50652641901683811e-02,1.01160442335904307e-03,2.39231069092579074e-01,-1.91344391097128919e-01,-7.99830857350227076e-01,2.11428312216329717e-04,9.99788571687783678e-01,7.16276962219876412e-02,-1.67603372984075544e-01,3.42378772576471180e+00,1.00477049066546531e+01,1.10504926537624826e+01,2.10981975604171339e+01,0.00000000000000000e+00,0.00000000000000000e+00,3.93333215252979497e-09,7.87331885572747332e-10,4.74370287386889126e-10
1.45999999999999996e+00,2.69138711457666879e+00,4.87442241209341653e-01,-3.08972511212812842e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.39648344164669624e-03,-4.79296688329334478e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.54486255606406456e-02,9.77612658395864620e-04,2.37599938379787184e-01,-1.90040846197493923e-01,-7.99835418701694612e-01,2.05726622881782491e-04,9.99794273377118237e-01,7.11431158771596017e-02,-1.66456822638026414e-01,3.41209568846539169e+00,9.97919741763781154e+00,1.09752010399180477e+01,2.09543984575558611e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.39239368142785748e-09,8.79201774200032979e-10,5.69860547773145113e-10
1.46999999999999997e+00,2.70451563986536536e+00,4.85783356338562511e-01,-2.45251041181163386e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.26542548411247308e-03,-1.85308509682249045e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.22625520590581624e-02,9.44873169611009419e-04,2.35985469130913450e-01,-1.88750580377946342e-01,-7.99839842143994728e-01,2.00197320006775304e-04,9.99799802679993244e-01,7.06633586601739250e-02,-1.65322110635384878e-01,3.40048349436993735e+00,9.91138971041347006e+00,1.09006767316559028e+01,2.08120664420693764e+01,-3.55271367880050093e-15,0.00000000000000000e+00,5.00937541099174401e-09,1.00267733415163768e-09,6.97692758428305332e-10
1.47999999999999998e+00,2.71766327618397563e+00,4.84135760089725919e-01,-1.22395750283968690e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.38160105917162455e-02,-2.76320211834324529e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.11978751419841888e-03,9.13335791557416763e-04,2.34387434001293832e-01,-1.87473413769372765e-01,-7.99844132293960342e-01,1.94834632549536579e-04,9.99805165367450455e-01,7.01883633859329004e-02,-1.64199070811723746e-01,3.38895032062808133e+00,9.84427223630157933e+00,1.08269093237046405e+01,2.06711815600062216e+01,-3.55271367880050093e-15,0.00000000000000000e+00,5.68293438725870055e-09,1.13747262532708997e-09,8.37770231726739202e-10
1.48999999999999999e+00,2.73082998735033566e+00,4.82499336559173264e-01,3.07565291370682625e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.47774565464489239e-02,-2.95549130928978200e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.53782645685343589e-03,8.82952528774337249e-04,2.32805609546668069e-01,-1.86209169536183494e-01,-7.99848293599025650e-01,1.89633001217984242e-04,9.99810366998782007e-01,6.97180697433463503e-02,-1.63087540036696010e-01,3.37749535591421290e+00,9.77783561076177854e+00,1.07538885871686283e+01,2.05317241979304050e+01,3.55271367880050093e-15,0.00000000000000000e+00,6.47466966718187373e-09,1.29591618012361361e-09,1.00244273567072662e-09
1.50000000000000000e+00,2.74401573735018234e+00,4.80873971459711336e-01,1.74160308558744988e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.17298691850735454e-02,-2.34597383701470909e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.70801542793727540e-03,8.53677455168525218e-04,2.31239776149128190e-01,-1.84957673821095819e-01,-7.99852330343959861e-01,1.84587070050176515e-04,9.99815412929949798e-01,6.92524182793219645e-02,-1.61987358148113297e-01,3.36611780021797946e+00,9.71207060995228133e+00,1.06816044658627884e+01,2.03936750758150716e+01,-3.55271367880050093e-15,0.00000000000000000e+00,7.44192091691309166e-09,1.48948308787786630e-09,1.20354325050525201e-09
