N,a,tau,rho,psi0,psi1,psi2,psi3,psi4,psi5,psi6,psi7,psi8,psi9,psi10,psi11,psi12,psi13,psi14,psi15,S,U,w,E,S_relative_error,rho_relative_error,potential_relative_error,friedmann_relative_error
-1.31250000000000000e+00,2.69146348729183860e-01,-7.90659916465680235e-01,4.21631374949749671e-01,7.16166676834950344e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.72847230939082842e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.12902153569959296e+01,4.21631374858563224e-01,-1.29951219076248958e+00,4.01027405794412850e+00,2.02967086414474106e-10,1.55479298415561049e-10,2.16270545123658478e-10,4.07620059774449686e-12
-1.30833333333333335e+00,2.70270131437020888e-01,-7.89617775321521775e-01,4.23211098058137558e-01,7.11704586630790459e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.71331154518288792e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.06530780690845503e+01,4.23211097966836369e-01,-1.29883792113778740e+00,3.98613439182148621e+00,2.02276488741236379e-10,1.55286405790089705e-10,2.15734391820340704e-10,4.13611731591362536e-12
-1.30416666666666670e+00,2.71398606341428317e-01,-7.88569324801296490e-01,4.24793152104681493e-01,7.07270297419342242e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.69827072063699817e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.00238554276526699e+01,4.24793152013387132e-01,-1.29816083619514311e+00,3.96215317007634704e+00,2.01102470258068383e-10,1.54954009894952709e-10,2.14914860390723853e-10,4.19301319374456693e-12
-1.30000000000000004e+00,2.72531793034012593e-01,-7.87514530228826004e-01,4.26377503993135065e-01,7.02863635985199586e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.68334939160084426e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.94024491154292562e+01,4.26377503901741395e-01,-1.29748092417959238e+00,3.93832946602345668e+00,2.00376062543848065e-10,1.54741071597648570e-10,2.14349184872818709e-10,4.25385910473961455e-12
-1.29583333333333339e+00,2.73669711188182341e-01,-7.86453356810161042e-01,4.27964120214062438e-01,6.98484430191528904e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.66854711912164339e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.87887620363711747e+01,4.27964120122676928e-01,-1.29679817328709057e+00,3.91466235901837889e+00,1.99241733720157026e-10,1.54400868727467675e-10,2.13535448354919293e-10,4.31182555997748049e-12
-1.29166666666666674e+00,2.74812380559489644e-01,-7.85385769635927100e-01,4.29552966843171069e-01,6.94132508974542173e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.65386346937423953e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.81826983006606966e+01,4.29552966751710064e-01,-1.29611257166430627e+00,3.89115093441649984e+00,1.98450491891619045e-10,1.54157750867647084e-10,2.12921368294855936e-10,4.37347514158115413e-12
-1.28750000000000009e+00,2.75959820985973103e-01,-7.84311733681472889e-01,4.31144009538861617e-01,6.89807702335770401e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.63929801364089223e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.75841632095759621e+01,4.31144009447402776e-01,-1.29542410740841607e+00,3.86779428353207555e+00,1.97382492394007230e-10,1.53819333541702373e-10,2.12130607168156245e-10,4.43310482999836741e-12
-1.28333333333333344e+00,2.77112052388502283e-01,-7.83231213808993743e-01,4.32737213540493548e-01,6.85509841336274484e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.62485032824392554e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.69930632408129938e+01,4.32737213448993796e-01,-1.29473276856689856e+00,3.84459150359751112e+00,1.96490438318751017e-10,1.53532025633093549e-10,2.11444149880660198e-10,4.49494761434984462e-12
-1.27916666666666656e+00,2.78269094771123604e-01,-7.82144174768158118e-01,4.34332543666095083e-01,6.81238758089429464e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.61051999451483857e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.64093060337869971e+01,4.34332543574581342e-01,-1.29403854313732580e+00,3.82154169772270702e+00,1.95522513564270028e-10,1.53208755433745898e-10,2.10699710126244080e-10,4.55651048152556344e-12
-1.27499999999999991e+00,2.79430968221407339e-01,-7.81050581197797134e-01,4.35929964310474483e-01,6.76994285754701774e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.59630659873714038e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.58328003752473450e+01,4.35929964218968680e-01,-1.29334141906715550e+00,3.79864397485460170e+00,1.94487213349022506e-10,1.52858466734645141e-10,2.09909413083999202e-10,4.61800954756455790e-12
-1.27083333333333326e+00,2.80597692910796837e-01,-7.79950397627251713e-01,4.37529439443195500e-01,6.72776258531127702e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.58220973209803313e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.52634561850243315e+01,4.37529439351647453e-01,-1.29264138425352182e+00,3.77589744973680297e+00,1.93656617669818534e-10,1.52566605564476808e-10,2.09238599022456317e-10,4.68203925025773268e-12
-1.26666666666666661e+00,2.81769289094958353e-01,-7.78843588477374338e-01,4.39130932606422941e-01,6.68584511650467128e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.56822899064859944e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.47011845019042013e+01,4.39130932514938566e-01,-1.29193842654302493e+00,3.75330124286935884e+00,1.92464395411992773e-10,1.52143185962562602e-10,2.08330520254218409e-10,4.74261911959728532e-12
-1.26249999999999996e+00,2.82945777114132879e-01,-7.77730118062832210e-01,4.40734406913272259e-01,6.64418881371532244e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55436397523103875e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.41458974698316169e+01,4.40734406821712110e-01,-1.29123253373152025e+00,3.73085448046870827e+00,1.91782441992774742e-10,1.51891314357555852e-10,2.07744498579676848e-10,4.80943031208327648e-12
-1.25833333333333330e+00,2.84127177393489083e-01,-7.76609950592316856e-01,4.42339825045331314e-01,6.60279204972678624e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.54061429145992328e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.35975083240330505e+01,4.42339824953844996e-01,-1.29052369356390662e+00,3.70855629442765089e+00,1.90597195496484799e-10,1.51450478497726784e-10,2.06823607913658375e-10,4.87105527215889404e-12
-1.25416666666666665e+00,2.85313510443478302e-01,-7.75483050171585142e-01,4.43947149251315287e-01,6.56165320746741898e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.52697954962959499e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.30559313776318930e+01,4.43947149159767407e-01,-1.28981189373391292e+00,3.68640582227558067e+00,1.89891924662008104e-10,1.51180236375526630e-10,2.06213466086747157e-10,4.93878777074827320e-12
-1.25000000000000000e+00,2.86504796860190092e-01,-7.74349380803487142e-01,4.45556341344497064e-01,6.52077067993424997e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.51345936470127006e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.25210820080879799e+01,4.45556341253028010e-01,-1.28909712188388581e+00,3.66440220713868658e+00,1.88734531903989931e-10,1.50729412309376201e-10,2.05291780374129671e-10,5.00145260473693676e-12
-1.24583333333333335e+00,2.87701057325710330e-01,-7.73208906391067874e-01,4.47167362701403559e-01,6.48014287014240420e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.50005335620782920e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.19928766441358192e+01,4.47167362609895758e-01,-1.28837936560457367e+00,3.64254459770043182e+00,1.87980755664997103e-10,1.50429192522026695e-10,2.04638819797336790e-10,5.06982332729123597e-12
-1.24166666666666670e+00,2.88902312608479817e-01,-7.72061590737844861e-01,4.48780174259328535e-01,6.43976819105158871e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.48676114823544840e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.14712327525806899e+01,4.48780174167896395e-01,-1.28765861243491209e+00,3.62083214816199073e+00,1.86874894681435774e-10,1.49978633798904724e-10,2.03734801357428675e-10,5.13378920666920349e-12
-1.23750000000000004e+00,2.90108583563655265e-01,-7.70907397550748663e-01,4.50394736514976690e-01,6.39964506551382417e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.47358236933184865e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.09560688255292220e+01,4.50394736423540332e-01,-1.28693484986180673e+00,3.59926401820294339e+00,1.86038845565744917e-10,1.49633018153211610e-10,2.03013825629519895e-10,5.20221961673290231e-12
-1.23333333333333339e+00,2.91319891133471010e-01,-7.69746290440843972e-01,4.52011009522148011e-01,6.35977192620388454e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.46051665247674391e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.04473043675507782e+01,4.52011009430773769e-01,-1.28620806531991727e+00,3.57783937294195731e+00,1.85015524965235143e-10,1.49197199569370702e-10,2.02150477754034716e-10,5.26817871284366763e-12
-1.22916666666666674e+00,2.92536256347602774e-01,-7.68578232925894111e-01,4.53628952890229975e-01,6.32014721556384629e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.44756363499996077e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.99448598831741748e+01,4.53628952798900309e-01,-1.28547824619143825e+00,3.55655738289768131e+00,1.84059764013462961e-10,1.48786332785975347e-10,2.01331210207306485e-10,5.33590945131545236e-12
-1.22500000000000009e+00,2.93757700323532767e-01,-7.67403188431771688e-01,4.55248525782172397e-01,6.28076938573907562e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.43472295853301400e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.94486568644256863e+01,4.55248525690878592e-01,-1.28474537980588033e+00,3.53541722394966840e+00,1.83153353857668214e-10,1.48384317932461356e-10,2.00536192203663175e-10,5.40446054826438857e-12
-1.22083333333333344e+00,2.94984244266916273e-01,-7.66221120294376723e-01,4.56869686912695305e-01,6.24163689851786962e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.42199426894566874e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.89586177785636494e+01,4.56869686821512855e-01,-1.28400945343985029e+00,3.51441807729943578e+00,1.82030691807610872e-10,1.47882333137530907e-10,1.99580871984253644e-10,5.47010126531439056e-12
-1.21666666666666656e+00,2.96215909471949757e-01,-7.65031991762042729e-01,4.58492394546710369e-01,6.20274822527481984e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.40937721626859093e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.84746660560069600e+01,4.58492394455520924e-01,-1.28327045431683007e+00,3.49355912943165059e+00,1.81284433127735776e-10,1.47537527324514886e-10,1.98889765646727605e-10,5.54231181340740085e-12
-1.21249999999999991e+00,2.97452717321740612e-01,-7.63835765996542793e-01,4.60116606497103564e-01,6.16410184690403007e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.39687145465737848e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.79967260782826912e+01,4.60116606406062445e-01,-1.28252836960695560e+00,3.47283957207533156e+00,1.80092849244187961e-10,1.46984024726610148e-10,1.97865318965753563e-10,5.60761086116366374e-12
-1.20833333333333326e+00,2.98694689288678372e-01,-7.62632406076521940e-01,4.61742280123640214e-01,6.12569625376962801e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.38447664228399678e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.75247231663330183e+01,4.61742280032581665e-01,-1.28178318642679301e+00,3.45225860216527991e+00,1.79402145221544597e-10,1.46653836902201290e-10,1.97206436419547578e-10,5.68182503780394424e-12
-1.20416666666666661e+00,2.99941846934807632e-01,-7.61421874997940784e-01,4.63369372330466045e-01,6.08752994563538685e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.37219244131895712e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.70585835687054370e+01,4.63369372239564536e-01,-1.28103489183911545e+00,3.43181542180342491e+00,1.78228032134562862e-10,1.46086638911143730e-10,1.96175047356458497e-10,5.74760785174408281e-12
